Unnamed: 0,Carat,Cut,Color,Clarity,Depth,Table,Price
45726,0.52,Ideal,H,VS1,61.0,56.0,1699
45727,0.5,Premium,E,VS2,60.7,59.0,1699
45728,0.5,Premium,E,VS2,60.95,60.0,1699
45729,0.73,Premium,H,SI2,61.2,59.0,1699
45730,0.62,VeryGood,D,SI1,62.4,58.0,1700
45731,0.53,Ideal,E,VS1,60.9,57.0,1700
45732,0.55,Ideal,F,SI1,61.9,55.0,1700
45733,0.5,Ideal,E,SI1,61.5,57.0,1700
45734,0.52,Good,D,VS2,63.4,56.0,1701
45735,0.52,VeryGood,D,VS2,59.4,61.0,1701
45736,0.52,Good,D,VS2,63.5,57.0,1701
45737,0.52,Ideal,D,VS2,62.0,53.0,1701
45738,0.5,Good,D,VS1,64.2,55.0,1701
45739,0.58,Fair,G,VS1,64.7,60.0,1701
45740,0.51,Ideal,H,VVS1,62.7,57.0,1702
45741,0.55,Ideal,F,VS2,60.9,57.0,1702
45742,0.7,Ideal,I,SI2,61.5,53.0,1702
45743,0.5,VeryGood,D,VS2,59.1,59.0,1703
45744,0.53,Ideal,D,VS2,61.4,55.0,1704
45745,0.61,Premium,G,VS1,61.7,60.0,1704
45746,0.61,Premium,E,VS2,61.2,62.0,1704
45747,0.49,Fair,E,VVS2,65.5,58.0,1705
45748,0.59,Ideal,G,VS2,62.0,57.0,1705
45749,0.58,Ideal,F,SI1,62.2,57.0,1705
45750,0.96,Fair,H,I1,61.1,60.0,1705
45751,0.96,Fair,H,I1,66.9,60.0,1705
45752,0.61,VeryGood,I,VS2,62.7,57.0,1706
45753,0.56,VeryGood,F,VS2,60.8,57.0,1706
45754,0.51,VeryGood,F,VS1,61.0,59.0,1706
45755,0.5,VeryGood,H,IF,61.3,60.0,1706
45756,0.58,Ideal,F,VS2,61.45,57.0,1706
45757,0.61,Ideal,H,VS1,61.6,56.9,1706
45758,0.61,Good,H,VS1,60.1,60.3,1706
45759,0.53,Ideal,D,SI1,61.2,57.0,1706
45760,0.52,Ideal,F,VS1,62.5,57.0,1707
45761,0.54,VeryGood,E,VS2,61.2,58.0,1707
45762,0.52,Ideal,D,VS1,60.9,56.0,1707
45763,0.52,Premium,G,VVS2,61.0,58.0,1707
45764,0.53,Ideal,E,VS2,60.8,55.0,1707
45765,0.53,Ideal,E,VS2,61.4,55.0,1707
45766,0.54,VeryGood,I,IF,59.95,61.0,1708
45767,0.65,Premium,E,SI1,58.5,58.0,1708
45768,0.56,Ideal,F,VS2,61.0,55.0,1708
45769,0.52,Ideal,E,VS2,61.7,56.0,1708
45770,0.51,Ideal,G,VS1,61.5,54.9,1708
45771,0.51,Ideal,G,VS1,60.9,56.0,1708
45772,0.51,Ideal,E,VS1,61.5,53.0,1708
45773,0.56,Ideal,D,SI1,61.3,55.0,1708
45774,0.67,Good,I,VS2,60.7,61.4,1708
45775,0.5,Good,D,VS2,64.0,56.0,1708
45776,0.66,Premium,E,SI1,61.1,56.0,1708
45777,0.55,Premium,E,VS2,58.1,62.0,1708
45778,0.68,Premium,H,SI1,58.7,60.0,1708
45779,0.64,Ideal,J,VVS2,60.75,57.0,1709
45780,0.59,VeryGood,I,VVS1,62.8,58.0,1709
45781,0.54,Premium,E,VS2,60.0,58.0,1709
45782,0.55,Ideal,F,VS2,61.7,56.0,1709
45783,0.55,Ideal,F,VS2,60.9,56.0,1709
45784,0.54,Ideal,H,VS1,62.15,56.0,1709
45785,0.51,VeryGood,G,VS1,63.4,57.0,1709
45786,0.51,Ideal,E,VS2,61.7,53.0,1709
45787,0.51,Premium,E,VS2,62.5,60.0,1709
45788,0.51,Premium,E,VS2,63.0,59.0,1709
45789,0.62,VeryGood,H,VS2,61.7,63.0,1709
45790,0.51,Fair,E,VS2,65.5,51.0,1709
45791,0.51,Premium,G,VS1,60.2,57.0,1709
45792,0.5,Premium,H,VVS1,62.5,58.0,1710
45793,0.5,Good,H,VVS1,63.5,58.0,1710
45794,0.5,Premium,F,VS1,61.3,59.0,1710
45795,0.5,Premium,F,VS1,61.8,60.0,1710
45796,0.5,Premium,F,VS1,62.0,58.0,1710
45797,0.5,VeryGood,F,VS1,62.3,55.0,1710
45798,0.5,Ideal,F,VS1,62.5,57.0,1710
45799,0.5,Ideal,H,VVS1,60.6,55.0,1710
45800,0.52,Good,F,VS1,61.2,62.0,1710
45801,0.51,Ideal,F,VS2,62.3,56.0,1711
45802,0.63,Ideal,G,SI1,62.3,58.0,1711
45803,0.69,Ideal,G,SI2,62.7,54.0,1711
45804,0.56,VeryGood,F,VS1,62.0,59.0,1712
45805,0.53,Premium,F,VS2,61.6,57.1,1712
45806,0.59,VeryGood,E,VS2,61.8,59.0,1712
45807,0.52,Ideal,E,VS2,61.3,55.0,1712
45808,0.5,Ideal,D,VS2,61.9,59.0,1712
45809,0.56,Ideal,G,VS1,61.8,55.0,1712
45810,0.66,Ideal,I,SI1,61.2,57.0,1712
45811,0.53,Ideal,H,IF,60.2,56.0,1712
45812,0.56,Good,F,VS1,59.1,62.0,1712
45813,0.56,Good,F,VS1,63.2,61.0,1712
45814,0.56,Good,F,VS1,58.6,62.0,1712
45815,0.55,Ideal,I,VVS1,62.7,57.0,1712
45816,0.55,Ideal,I,VVS1,61.7,56.0,1712
45817,0.55,Premium,I,VVS1,61.3,59.0,1712
45818,0.65,Premium,G,SI1,59.9,59.0,1712
45819,0.5,VeryGood,D,VS2,60.1,63.0,1712
45820,0.98,Fair,G,I1,69.7,58.0,1712
45821,0.5,Fair,G,VVS2,64.9,58.0,1712
45822,0.71,Ideal,J,SI1,61.0,57.0,1713
45823,0.61,Ideal,I,VVS1,62.5,54.0,1713
45824,0.54,Ideal,E,VS2,62.8,55.0,1713
45825,0.52,Ideal,E,SI1,60.9,57.0,1713
45826,0.5,Good,E,VS1,61.0,61.0,1714
45827,0.55,Ideal,E,VS2,60.3,57.0,1715
45828,0.55,Ideal,E,VS2,59.8,57.0,1715
45829,0.55,Ideal,E,VS2,62.0,55.0,1715
45830,0.7,Ideal,H,SI2,60.6,54.0,1715
45831,0.56,Premium,F,SI2,60.2,58.0,1715
45832,0.6,VeryGood,F,SI1,62.1,57.4,1715
45833,0.5,VeryGood,G,VVS2,62.1,61.0,1715
45834,0.5,Good,G,VVS2,63.8,56.0,1715
45835,0.5,Good,G,VVS2,63.9,58.0,1715
45836,0.5,VeryGood,G,VVS2,63.65,61.0,1715
45837,0.5,Good,G,VVS2,63.4,57.0,1715
45838,0.5,VeryGood,G,VVS2,62.55,62.0,1715
45839,0.55,Ideal,H,VVS2,61.7,57.0,1715
45840,0.71,Good,I,SI1,64.2,57.0,1715
45841,0.6,Ideal,I,VVS1,62.0,56.0,1715
45842,0.55,Ideal,G,VS2,61.8,55.0,1715
45843,0.55,Ideal,F,VS2,61.4,56.0,1715
45844,0.56,Ideal,H,VS1,61.1,57.0,1715
45845,0.55,Good,E,VS2,60.3,61.0,1715
45846,0.54,Premium,D,SI1,62.3,60.0,1715
45847,0.54,Ideal,D,SI1,62.6,55.0,1715
45848,0.5,VeryGood,H,VVS1,63.3,57.0,1715
45849,0.5,Premium,F,VS1,58.0,59.0,1715
45850,0.7,VeryGood,G,SI2,63.2,57.0,1715
45851,0.7,VeryGood,G,SI2,63.4,57.0,1715
45852,0.8,Fair,G,I1,64.5,57.0,1715
45853,0.5,Premium,F,VS1,61.6,58.0,1715
45854,0.7,Premium,I,SI2,63.0,56.0,1715
45855,0.5,VeryGood,D,VS1,63.1,57.0,1715
45856,0.61,Premium,E,SI2,61.3,59.0,1715
45857,0.32,Fair,F,VS2,59.6,60.0,1715
45858,0.71,VeryGood,D,I1,59.7,63.0,1715
45859,0.51,Ideal,D,VS2,62.9,56.0,1716
45860,0.51,Ideal,D,VS2,61.4,57.0,1716
45861,0.51,VeryGood,D,VS2,62.0,59.0,1716
45862,0.51,Premium,D,VS2,62.7,59.0,1716
45863,0.51,Premium,D,VS2,62.0,60.0,1716
45864,0.5,Ideal,E,VS1,61.9,56.0,1716
45865,0.51,Premium,D,VS2,60.9,58.0,1716
45866,0.51,Ideal,D,VS2,61.9,55.0,1716
45867,0.51,VeryGood,E,VS1,60.0,57.0,1717
45868,0.51,VeryGood,E,VS1,61.0,59.0,1717
45869,0.71,Premium,G,SI2,59.9,59.0,1717
45870,0.59,Premium,G,VS2,62.6,56.0,1717
45871,0.57,Ideal,D,VS2,62.05,57.0,1718
45872,0.36,Ideal,D,VVS1,61.5,55.0,1718
45873,0.59,Ideal,G,SI1,61.8,56.0,1718
45874,0.55,Ideal,F,SI1,61.7,56.0,1718
45875,0.55,VeryGood,E,VS2,61.6,60.0,1719
45876,0.58,Ideal,G,VS2,61.1,56.0,1719
45877,0.58,Ideal,G,VS2,61.95,55.0,1719
45878,0.61,Premium,H,VS2,62.8,59.0,1719
45879,0.52,Ideal,I,VS1,62.7,57.0,1720
45880,0.54,Ideal,J,VVS2,61.6,57.0,1720
45881,0.58,VeryGood,D,SI1,63.5,58.0,1720
45882,0.57,Ideal,H,VS1,61.3,55.1,1720
45883,0.52,Premium,F,VS2,60.7,59.0,1720
45884,0.52,Ideal,F,VS2,62.5,54.0,1720
45885,0.52,Premium,F,VS2,62.1,59.0,1720
45886,0.52,Premium,F,VS2,62.2,58.0,1720
45887,0.52,Ideal,D,SI1,60.9,57.0,1720
45888,0.52,Ideal,D,SI1,61.5,55.0,1720
45889,0.52,Ideal,D,SI1,60.0,56.0,1720
45890,0.52,Premium,D,SI1,61.4,58.0,1720
45891,0.52,Ideal,D,SI1,61.8,57.0,1720
45892,0.52,Ideal,D,SI1,62.4,56.0,1720
45893,0.52,Ideal,D,SI1,62.2,57.0,1720
45894,0.52,Ideal,D,SI1,62.7,56.0,1720
45895,0.52,Ideal,D,SI1,62.4,57.0,1720
45896,0.54,Premium,D,SI1,60.2,62.0,1720
45897,0.78,Good,G,SI2,57.9,63.0,1720
45898,0.54,Ideal,E,SI1,61.5,56.0,1720
45899,0.54,Premium,H,VS1,62.6,59.0,1720
45900,0.7,Fair,I,SI1,65.0,56.0,1720
45901,0.52,Premium,D,SI1,58.7,58.0,1720
45902,0.53,Premium,E,VS2,60.0,60.0,1721
45903,0.53,Ideal,E,VS2,61.3,55.0,1721
45904,0.53,Ideal,G,VS1,62.7,55.0,1721
45905,0.53,Premium,G,VS1,62.4,58.0,1721
45906,0.53,Ideal,E,VS2,60.0,57.0,1721
45907,0.53,Ideal,E,VS2,61.9,56.0,1721
45908,0.53,Ideal,E,VS2,61.4,56.0,1721
45909,0.53,Ideal,G,VS1,61.9,56.0,1721
45910,0.53,Ideal,G,VS1,62.1,57.0,1721
45911,0.53,VeryGood,E,VS2,61.6,57.0,1721
45912,0.53,Ideal,E,VS2,62.1,56.0,1721
45913,0.53,Ideal,E,VS2,61.9,55.0,1721
45914,0.53,Ideal,E,VS2,61.4,56.0,1721
45915,0.53,Ideal,G,VS1,62.6,54.0,1721
45916,0.53,Ideal,E,VS2,62.4,56.0,1721
45917,0.53,Ideal,G,VS1,61.8,55.0,1721
45918,0.53,Premium,E,VS2,59.8,58.0,1721
45919,0.53,Ideal,E,VS2,62.7,54.0,1721
45920,0.53,VeryGood,G,VS1,60.1,58.0,1721
45921,0.53,Ideal,G,VS1,61.9,56.0,1721
45922,0.61,VeryGood,E,SI1,60.1,59.0,1721
45923,0.52,Ideal,G,VS1,61.6,54.0,1721
45924,0.47,Ideal,E,VS1,61.8,53.0,1721
45925,0.5,Ideal,G,VS2,62.2,54.0,1721
45926,0.51,VeryGood,D,VS2,63.2,56.0,1722
45927,0.53,VeryGood,G,VS1,60.2,55.0,1722
45928,0.51,VeryGood,F,VS1,63.3,59.0,1722
45929,0.42,VeryGood,F,IF,60.0,58.0,1722
45930,0.53,Ideal,D,VS2,61.7,55.0,1722
45931,0.52,Ideal,G,VS1,61.4,56.0,1722
45932,0.52,Ideal,G,VS1,61.65,56.0,1722
45933,0.52,Ideal,G,VS1,61.9,55.0,1722
45934,0.5,VeryGood,G,VVS2,62.4,56.0,1723
45935,0.59,VeryGood,F,VS2,61.8,58.0,1723
45936,0.56,VeryGood,H,VVS2,59.8,57.0,1723
45937,0.56,Ideal,F,VS2,62.6,55.0,1723
45938,0.56,Premium,D,SI1,61.9,58.0,1723
45939,0.56,Ideal,D,SI1,62.5,56.0,1723
45940,0.56,Ideal,D,SI1,61.2,56.0,1723
45941,0.56,Ideal,F,VS2,61.3,54.0,1723
45942,0.56,VeryGood,D,SI1,59.9,60.0,1723
45943,0.56,Premium,D,SI1,60.6,59.0,1723
45944,0.56,Ideal,D,SI1,60.5,57.0,1723
45945,0.56,Premium,D,SI1,61.4,60.0,1723
45946,0.56,Ideal,D,SI1,62.3,56.0,1723
45947,0.54,Ideal,H,VVS1,61.2,57.0,1723
45948,0.56,Ideal,F,VS2,62.1,57.0,1723
45949,0.56,Ideal,F,VS2,61.6,55.0,1723
45950,0.56,Ideal,D,SI1,61.4,57.0,1723
45951,0.56,Premium,D,SI1,61.4,58.0,1723
45952,0.24,Ideal,F,VVS2,61.7,59.0,526
45953,0.24,Ideal,E,VVS2,61.7,58.0,526
45954,0.24,Ideal,E,VVS2,61.3,57.0,526
45955,0.24,Ideal,D,VVS2,61.0,57.0,526
45956,0.24,Ideal,F,VVS1,61.8,59.0,526
45957,0.34,Ideal,H,SI1,61.3,57.0,526
45958,0.24,Good,E,VVS1,58.0,60.0,526
45959,0.35,VeryGood,J,SI1,63.3,56.0,526
45960,0.32,VeryGood,D,SI1,63.0,57.0,526
45961,0.3,VeryGood,E,SI1,62.4,58.0,526
45962,0.3,Good,G,VS2,63.5,55.0,526
45963,0.3,Premium,H,VS1,62.3,58.0,526
45964,0.3,Good,E,SI1,63.2,57.0,526
45965,0.3,Premium,E,SI1,62.5,60.0,526
45966,0.3,VeryGood,G,VS2,62.25,60.0,526
45967,0.3,VeryGood,H,VS1,62.0,58.0,526
45968,0.3,VeryGood,H,VS1,60.1,61.0,526
45969,0.3,Premium,H,VS1,61.0,58.0,526
45970,0.3,Ideal,H,VS1,61.15,54.0,526
45971,0.3,Premium,E,SI1,61.3,60.0,526
45972,0.3,Good,E,SI1,63.8,55.0,526
45973,0.3,VeryGood,H,VS1,62.9,54.0,526
45974,0.3,Good,H,VS1,63.2,56.0,526
45975,0.3,Good,H,VS1,63.4,53.0,526
45976,0.3,Ideal,H,VS1,61.6,57.0,526
45977,0.3,VeryGood,H,VS1,62.9,56.0,526
45978,0.3,Premium,G,VS2,61.9,58.0,526
45979,0.3,Good,H,VS1,63.3,56.0,526
45980,0.3,Good,E,SI1,63.4,56.0,526
45981,0.3,VeryGood,H,VS1,63.0,58.0,526
45982,0.53,Ideal,F,VS2,63.0,55.0,1723
45983,0.7,Fair,J,SI1,63.0,57.0,1723
45984,0.7,Fair,E,SI2,58.7,68.0,1723
45985,0.5,Ideal,E,VS1,62.2,57.0,1724
45986,0.5,Ideal,E,VS1,62.3,55.0,1724
45987,0.53,VeryGood,G,VVS2,60.5,59.0,1724
45988,0.53,VeryGood,D,SI1,60.0,59.8,1724
45989,0.54,Ideal,G,VS1,60.9,56.0,1724
45990,0.54,Ideal,F,VS1,61.8,54.0,1724
45991,0.7,Premium,I,SI2,61.5,60.0,1724
45992,0.55,VeryGood,E,VS2,61.2,57.0,1725
45993,0.64,VeryGood,F,SI1,61.2,58.0,1725
45994,0.57,Ideal,G,VS2,61.0,55.0,1725
45995,0.54,Ideal,D,VS2,61.2,56.0,1725
45996,0.57,Ideal,H,VS2,61.7,55.0,1725
45997,0.61,VeryGood,E,SI1,60.95,60.0,1726
45998,0.57,VeryGood,H,VVS2,60.2,56.0,1726
45999,0.57,VeryGood,H,VVS2,62.2,56.0,1726
46000,0.54,VeryGood,E,VS2,61.5,59.0,1726
46001,0.54,Ideal,G,VS1,61.7,57.0,1726
46002,0.52,Ideal,E,VS1,61.3,56.0,1726
46003,0.53,VeryGood,G,VS1,63.2,55.0,1727
46004,0.53,Ideal,G,VS1,61.7,55.0,1727
46005,0.53,Ideal,G,VS1,61.6,57.0,1727
46006,0.53,Premium,G,VS1,63.0,58.0,1727
46007,0.53,Premium,E,VS2,58.3,62.0,1727
46008,0.53,Premium,E,VS2,61.4,55.0,1727
46009,0.53,Ideal,E,VS2,61.0,57.0,1727
46010,0.53,Ideal,E,VS2,62.0,55.0,1727
46011,0.53,Good,E,VS2,63.7,55.0,1727
46012,0.53,Ideal,E,VS2,62.5,57.0,1727
46013,0.53,VeryGood,G,VS1,63.4,56.0,1727
46014,0.57,Ideal,E,VS2,61.6,56.0,1728
46015,0.57,Ideal,E,VS2,60.8,56.0,1728
46016,0.57,Ideal,E,VS2,60.4,57.0,1728
46017,0.51,Ideal,F,VS1,61.7,55.0,1728
46018,0.57,Ideal,G,VS2,61.8,57.0,1728
46019,0.57,Ideal,I,VVS1,61.7,56.0,1728
46020,0.57,Premium,I,VVS1,62.1,58.0,1728
46021,0.57,Ideal,G,VS2,61.8,56.0,1728
46022,0.57,Ideal,G,VS2,61.6,57.0,1728
46023,0.57,Premium,G,VS2,59.7,59.0,1728
46024,0.57,Premium,G,VS2,62.8,57.0,1728
46025,0.57,Premium,G,VS2,62.6,55.0,1728
46026,0.57,Premium,G,VS2,62.1,57.0,1728
46027,0.57,Premium,E,SI1,60.3,57.0,1728
46028,0.57,Ideal,E,SI1,62.1,56.0,1728
46029,0.57,Ideal,E,SI1,61.9,56.0,1728
46030,0.57,Ideal,E,SI1,61.8,57.0,1728
46031,0.57,Premium,E,SI1,61.4,58.0,1728
46032,0.57,Good,H,VS1,63.7,51.0,1728
46033,0.55,Premium,D,SI1,61.7,59.0,1728
46034,0.5,VeryGood,G,VVS2,61.3,57.0,1729
46035,0.56,Ideal,F,VS2,62.3,55.0,1729
46036,0.56,Ideal,D,SI1,62.5,56.0,1729
46037,0.52,Ideal,H,SI1,62.0,55.0,1730
46038,0.73,Premium,D,SI2,61.0,61.0,1730
46039,0.53,Ideal,H,VS1,61.9,55.0,1731
46040,0.5,Ideal,F,VS1,62.0,56.0,1731
46041,0.5,Ideal,F,VS1,62.1,55.0,1731
46042,0.57,VeryGood,E,VS2,60.7,58.0,1732
46043,0.54,Ideal,E,VS1,62.6,55.0,1732
46044,0.51,Ideal,E,SI1,61.4,56.0,1732
46045,0.51,Ideal,E,SI1,61.7,56.0,1732
46046,0.52,Premium,I,VVS1,60.1,58.0,1733
46047,0.51,Premium,E,VS2,61.4,56.0,1733
46048,0.51,Ideal,E,VS2,62.8,56.0,1733
46049,0.46,Ideal,G,IF,62.1,56.0,1733
46050,0.64,Fair,E,SI1,59.5,64.0,1733
46051,0.62,VeryGood,H,VS2,61.8,57.0,1734
46052,0.53,Good,D,VS2,63.4,55.0,1734
46053,0.53,Premium,D,VS2,59.9,58.0,1734
46054,0.7,VeryGood,J,SI1,63.0,56.0,1735
46055,0.7,Premium,J,SI1,61.3,59.0,1735
46056,0.55,Premium,E,VS2,60.1,59.0,1735
46057,0.52,VeryGood,G,VS1,62.2,63.0,1736
46058,0.7,VeryGood,F,I1,63.2,61.0,1736
46059,0.54,Ideal,G,SI1,61.9,55.0,1736
46060,0.56,Good,E,VS2,61.4,62.0,1736
46061,0.46,Ideal,E,VVS2,62.6,55.0,1736
46062,0.46,Premium,F,VVS1,61.4,57.0,1736
46063,0.63,Premium,F,SI1,60.9,56.0,1736
46064,0.63,Premium,F,SI1,59.1,57.0,1736
46065,0.5,Ideal,F,VS2,62.9,55.0,1736
46066,0.5,Premium,F,VS2,61.4,59.0,1736
46067,0.45,Premium,D,VVS1,61.5,55.0,1736
46068,0.58,Ideal,D,SI1,61.1,57.0,1737
46069,0.52,Ideal,G,VS2,61.3,56.0,1737
46070,0.57,Ideal,F,VS2,61.6,55.0,1737
46071,0.64,Ideal,G,SI1,61.2,55.0,1737
46072,0.52,Ideal,E,SI1,60.8,55.0,1737
46073,0.56,Fair,E,VS2,64.7,60.0,1737
46074,0.5,VeryGood,F,VS1,62.6,59.0,1738
46075,0.6,Premium,E,SI1,61.9,58.0,1738
46076,0.6,Ideal,E,SI1,61.5,56.0,1738
46077,0.49,Good,D,VS1,57.5,60.0,1738
46078,0.56,Ideal,F,VS2,60.0,57.0,1739
46079,0.56,Ideal,F,VS2,62.2,55.0,1739
46080,0.53,Ideal,E,VS2,61.3,55.0,1739
46081,0.53,Ideal,E,VS2,62.0,56.0,1739
46082,0.52,Premium,E,VS1,59.2,59.0,1739
46083,0.96,Fair,H,I1,64.3,59.0,1739
46084,0.96,Fair,H,I1,69.2,56.0,1739
46085,0.51,Ideal,D,VS2,61.0,57.0,1740
46086,0.53,Ideal,F,VS1,61.6,55.0,1740
46087,0.71,Premium,G,SI2,62.0,59.0,1740
46088,0.71,VeryGood,G,SI2,63.4,56.0,1740
46089,0.57,VeryGood,F,VS1,63.2,56.0,1741
46090,0.5,Ideal,G,VVS2,61.9,58.0,1741
46091,0.51,VeryGood,G,VS1,59.6,58.0,1741
46092,0.55,Ideal,E,VS2,62.2,54.0,1741
46093,0.55,Ideal,H,VVS1,60.5,57.0,1741
46094,0.57,Good,F,VS1,58.3,61.0,1741
46095,0.56,VeryGood,E,VS1,58.6,57.0,1742
46096,0.52,Ideal,E,VS1,61.7,56.0,1742
46097,0.61,Ideal,I,VVS1,62.0,55.0,1742
46098,0.59,Ideal,I,VVS1,61.0,55.0,1742
46099,0.58,Ideal,E,SI1,60.1,55.0,1742
46100,0.55,VeryGood,G,VS1,60.85,57.0,1743
46101,0.59,Ideal,D,SI1,61.6,57.0,1743
46102,0.59,VeryGood,D,SI1,62.8,57.0,1743
46103,0.53,Ideal,H,VVS1,61.6,54.0,1743
46104,0.53,Ideal,H,VVS1,62.4,54.0,1743
46105,0.53,Ideal,E,VS2,60.7,57.0,1743
46106,0.48,Good,D,VS1,59.3,58.0,1743
46107,0.56,Ideal,I,VVS1,61.1,55.0,1743
46108,0.59,Ideal,F,VS2,62.9,55.0,1743
46109,0.56,Premium,I,VVS1,60.6,59.0,1743
46110,0.52,Ideal,G,VS1,62.1,54.0,1743
46111,0.52,Ideal,E,VS2,61.3,56.0,1743
46112,0.52,Ideal,E,VS2,62.4,57.0,1743
46113,0.52,Premium,E,VS2,62.8,55.0,1743
46114,0.72,Ideal,F,SI2,62.0,57.0,1743
46115,0.51,VeryGood,H,VVS1,63.2,57.0,1744
46116,0.55,VeryGood,E,VS2,62.1,60.0,1744
46117,0.51,Ideal,F,VS1,61.7,54.0,1744
46118,0.51,Ideal,F,VS1,61.9,56.0,1744
46119,0.51,Ideal,F,VS1,62.5,55.0,1744
46120,0.51,Ideal,F,VS1,62.1,56.0,1744
46121,0.51,Premium,F,VS1,61.4,58.0,1744
46122,0.65,Good,I,VS1,61.1,61.7,1744
46123,0.73,Premium,I,SI2,59.2,58.0,1744
46124,0.56,Ideal,H,VVS2,62.1,57.0,1745
46125,0.54,VeryGood,F,VS2,63.0,56.8,1745
46126,0.54,Good,F,VS2,64.2,53.8,1745
46127,0.41,Ideal,E,VVS1,61.1,56.0,1745
46128,0.54,Ideal,G,VS1,62.0,53.9,1745
46129,0.54,Ideal,G,VS1,62.1,55.1,1745
46130,0.5,Ideal,E,VS1,62.7,57.0,1745
46131,0.56,Ideal,D,SI1,61.9,56.0,1745
46132,0.57,Premium,F,SI2,62.1,59.0,1746
46133,0.57,Premium,F,SI2,60.7,59.0,1746
46134,0.56,VeryGood,D,SI1,63.0,58.0,1746
46135,0.5,Premium,E,VS2,61.3,59.0,1746
46136,0.5,Ideal,G,VS1,62.0,55.0,1746
46137,0.5,Premium,G,VS1,59.8,58.0,1746
46138,0.55,Premium,F,VS2,62.5,56.0,1746
46139,0.5,Premium,G,VS1,60.7,60.0,1746
46140,0.5,Premium,G,VS1,61.0,59.0,1746
46141,0.5,Premium,G,VS1,60.9,58.0,1746
46142,0.5,Premium,G,VS1,60.15,60.0,1746
46143,0.5,Premium,G,VS1,59.4,60.0,1746
46144,0.5,Premium,G,VS1,62.5,60.0,1746
46145,0.5,Premium,G,VS1,62.4,55.0,1746
46146,0.5,Ideal,G,VS1,62.3,55.0,1746
46147,0.5,Premium,G,VS1,62.5,58.0,1746
46148,0.5,Ideal,E,VS2,61.3,57.0,1746
46149,0.5,Ideal,E,VS2,62.1,54.0,1746
46150,0.5,Ideal,E,VS2,61.5,57.0,1746
46151,0.5,Ideal,E,VS2,61.55,57.0,1746
46152,0.5,Ideal,E,VS2,61.6,55.0,1746
46153,0.5,Premium,E,VS2,61.1,61.0,1746
46154,0.5,Premium,E,VS2,61.4,59.0,1746
46155,0.5,Ideal,E,VS2,61.4,57.0,1746
46156,0.5,Ideal,E,VS2,62.2,54.0,1746
46157,0.5,Ideal,E,VS2,62.6,54.0,1746
46158,0.5,Premium,E,VS2,61.5,56.0,1746
46159,0.5,Premium,E,VS2,61.4,58.0,1746
46160,0.5,Premium,E,VS2,61.3,60.0,1746
46161,0.5,Premium,E,VS2,62.7,54.0,1746
46162,0.5,Premium,E,VS2,61.3,58.0,1746
46163,0.5,Premium,E,VS2,61.8,58.0,1746
46164,0.5,Ideal,E,VS2,62.2,55.0,1746
46165,0.5,Ideal,E,VS2,61.8,55.0,1746
46166,0.5,Premium,E,VS2,62.3,60.0,1746
46167,0.5,Premium,E,VS2,61.8,58.0,1746
46168,0.5,Ideal,E,VS2,62.8,57.0,1746
46169,0.6,Ideal,G,VS2,62.1,57.0,1746
46170,0.57,Premium,G,VS1,60.5,58.0,1746
46171,0.5,Premium,E,VS2,62.9,59.0,1746
46172,0.5,Premium,G,VS1,62.2,59.0,1746
46173,0.5,Ideal,I,VVS1,61.6,56.0,1747
46174,0.56,Ideal,E,VS2,61.6,57.0,1747
46175,0.57,VeryGood,D,VS2,62.5,59.0,1748
46176,0.52,VeryGood,F,VS1,63.2,57.0,1748
46177,0.59,VeryGood,E,SI1,61.3,58.0,1748
46178,0.65,Premium,F,SI1,61.4,57.8,1748
46179,0.71,Good,I,VS2,64.0,59.0,1748
46180,0.52,Ideal,H,VVS1,61.0,56.0,1748
46181,0.7,Premium,H,SI2,61.0,61.0,1749
46182,0.52,Ideal,H,VVS2,61.0,57.0,1749
46183,0.52,VeryGood,D,VS2,62.8,58.0,1749
46184,0.52,Premium,D,VS2,62.4,58.0,1749
46185,0.62,Ideal,E,SI1,61.5,57.0,1749
46186,0.51,Premium,F,VS1,62.2,58.0,1749
46187,0.5,Ideal,F,VS2,60.9,57.0,1749
46188,0.6,Ideal,E,SI1,63.05,58.0,1749
46189,0.7,Fair,I,SI1,65.2,58.0,1749
46190,0.51,Premium,F,VS1,60.0,58.0,1749
46191,0.84,Good,F,I1,60.8,64.0,1749
46192,0.68,Premium,G,SI1,61.9,60.0,1749
46193,0.51,Premium,H,VVS2,60.8,61.0,1749
46194,0.98,Fair,G,I1,68.0,63.0,1749
46195,0.58,VeryGood,D,VS2,61.0,58.0,1750
46196,0.5,VeryGood,D,VS1,62.0,56.0,1750
46197,0.6,VeryGood,D,SI1,62.2,58.0,1750
46198,0.51,Ideal,G,VVS2,62.0,57.0,1750
46199,0.51,VeryGood,G,VVS2,62.9,57.0,1750
46200,0.51,Ideal,G,VVS2,61.6,56.0,1750
46201,0.51,Good,G,VVS2,63.5,56.0,1750
46202,0.54,VeryGood,G,VVS2,61.8,57.0,1751
46203,0.51,VeryGood,F,VS1,61.8,54.0,1751
46204,0.51,Ideal,F,VS1,61.8,55.0,1751
46205,0.57,Ideal,F,SI1,62.2,56.0,1751
46206,0.64,Premium,D,SI2,62.8,54.0,1751
46207,0.55,Ideal,G,VS2,61.6,55.0,1752
46208,0.51,VeryGood,G,VS1,62.4,60.0,1752
46209,0.51,Ideal,D,VS1,60.9,57.0,1752
46210,0.51,Ideal,D,VS1,61.7,54.0,1752
